row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime,
1,local,local,0,7,8,92,0,,,98,exp,SZYUFSTEHLHEYFT,SFLNHTZELTHYSZF,4,N,absent,nN,nN,h,0,1.7013917000149377,n,1,0.09260530001483858,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
10,global,global,0,7,9,93,9,,,99,exp,HTHSEFNLULTUYNY,NTFZEELYNUHHFUY,4,S,absent,sS,nN,s,1,0.5564564999658614,y,0,0.11864639999112114,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,7,10,94,1,,,100,exp,TYUHFETUZYNENLF,TTUSEZXYLLZNFUY,4,S,X,sS,yY,s,1,0.2547111000167206,y,1,0.13339649996487424,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
8,global,local,3,7,11,95,7,,,101,exp,TLSHLETYEZNZUNY,YNUFYLXULTZEZST,4,H,X,hH,yY,h,1,0.29213209997396916,y,1,0.2131703000050038,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,8,0,96,10,,,102,exp,STLUZYEXYLNTFSU,UNEEHYLFYUSLSTT,5,Z,X,zZ,yY,z,1,0.29810600000200793,y,1,0.06555619998835027,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,8,1,97,1,,,103,exp,HULSZNYYLSTTFHF,SLUTYEFHXSZHFTZ,6,E,X,eE,yY,e,1,0.5158416000194848,y,1,0.30983360001118854,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
12,global,global,7,8,2,98,11,,,104,exp,YLNUZEFHFYEXSLU,HLFETYLUFHSNSYU,5,Z,X,zZ,yY,z,1,0.5511950000072829,n,0,0.12792180001270026,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
9,global,local,7,8,3,99,8,,,105,exp,THSHZLNNYYLUUSE,SNHLFEHSYYTXUTN,5,Z,X,zZ,yY,z,1,0.4481400999939069,y,1,0.039281000033952296,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,8,4,100,1,,,106,exp,USYHESLENTUFNYF,UTTZEYXSNNFUYEL,4,Z,X,zZ,yY,z,1,0.5776996000204235,n,0,0.04206130001693964,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
12,global,global,7,8,5,101,11,,,107,exp,EYELTUZSFUHXHYZ,YZHFNYHZUSUSFEL,5,T,X,tT,yY,t,1,0.45780630002263933,y,1,0.22750550002092496,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
6,local,global,7,8,6,102,5,,,108,exp,TZLNTSYHHUXYEEZ,YYEFTLHSULSZTUH,4,F,X,fF,yY,f,1,0.36286870000185445,y,1,0.015104099991731346,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,8,7,103,1,,,109,exp,FHYFLSETUZTEZLU,YEZLHNHTXZYFUTE,6,N,X,nN,yY,n,1,0.5868236999958754,n,0,0.052858499984722584,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,8,8,104,3,,,110,exp,TZFSHNLNLTUYYUS,YFZUEULNSTSNLTF,5,E,absent,eE,nN,e,1,0.5902944999979809,n,1,0.056553700007498264,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,8,9,105,1,,,111,exp,YSLELZEFUYNFUSH,EYUSNTFHXNSUELF,6,T,X,tT,yY,t,1,0.5278996999841183,n,0,0.08305170002859086,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
7,global,local,0,8,10,106,6,,,112,exp,HUTZUYHLTNSLSZE,EZHTUFNUTNEZSLL,6,Y,absent,yY,nN,y,1,0.8848520999890752,n,1,0.4394066999666393,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,8,11,107,3,,,113,exp,HHNFYUZNSLSTUZL,LZSEHZUYULSHNTT,4,E,absent,eE,nN,e,1,0.560656099987682,n,1,0.10337249998701736,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,9,0,108,3,,,114,exp,USTNESFNFYYLHUL,SNHUZFFTUSTHYYL,5,Z,absent,zZ,nN,s,0,1.697808300028555,n,1,0.4526756000122987,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
7,global,local,0,9,1,109,6,,,115,exp,UESNULFTTYFHSHE,SUYZTLUEHFFEYHS,4,N,absent,nN,nN,n,1,0.553066199994646,n,1,0.1754423000384122,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,9,2,110,10,,,116,exp,SYFZNHHXTEFZSYE,ZTSULHTEEYUHFFY,5,N,X,nN,yY,n,1,0.6745576999965124,n,0,0.08899929997278377,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,9,3,111,3,,,117,exp,SUTFENSNTZLZUYL,UTEHZZNYTYULNLS,4,H,absent,hH,nN,h,1,0.5456202999921516,n,1,0.08899000001838431,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
5,local,global,3,9,4,112,4,,,118,exp,NELNUSTXTYESHHY,TYHYFTNELSNZZHS,5,F,X,fF,yY,f,1,0.4132128999917768,y,1,0.03914109995821491,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,9,5,113,10,,,119,exp,YUNZEFNXHHTFTSU,UFHULNZTYFZTSSY,5,E,X,eE,yY,e,1,0.5249007000238635,n,0,0.07871939998585731,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
6,local,global,7,9,6,114,5,,,120,exp,EFSLLUFETHHNXYN,LTYHFZENHSNSFET,6,Z,X,zZ,yY,z,1,0.4196898000082001,y,1,0.5243154999916442,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
10,global,global,0,9,7,115,9,,,121,exp,ETYHZTNFUYEFNUS,YETULHYTFUESNHN,5,Z,absent,zZ,nN,z,1,0.9653945000027306,y,0,0.5995456000091508,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,9,8,116,10,,,122,exp,ZSZYNEUXYSTUTHE,LEZYFUYUSTLEZHT,5,N,X,nN,yY,n,1,0.39647830004105344,y,1,0.320317099976819,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
10,global,global,0,9,9,117,9,,,123,exp,HENULSLHTTSYYEZ,YENFTSHHLTZZNYE,4,U,absent,uU,nN,u,1,0.8247087000054307,n,1,0.621155800006818,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,9,10,118,3,,,124,exp,HTULZNYZHFUEENT,ZETSZYTHNFUYNHU,4,S,absent,sS,nN,s,1,0.48928349994821474,n,1,0.29917670000577345,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
3,local,local,7,9,11,119,2,,,125,exp,LTYFSNENEZTHHSZ,ESZUHNLLHNXTESZ,4,U,X,uU,yY,u,1,0.4105218999902718,y,1,0.21325600001728162,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
8,global,local,3,10,0,120,7,,,126,exp,TNUEZYYTSUSLNLH,LSUNFNUXHYETTES,5,Z,X,zZ,yY,z,1,0.2856642999686301,y,1,0.14323260000674054,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
8,global,local,3,10,1,121,7,,,127,exp,LHHTNNLZSFZESFY,YEZUHLXNHLEZYSN,4,T,X,tT,yY,t,1,0.9620236000046134,n,0,0.15776650002226233,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,10,2,122,3,,,128,exp,LNZZTHSLEHSYYEF,EFLSUZSEHYHZFNL,5,U,absent,uU,nN,u,1,0.4826712000067346,n,1,0.12349020002875477,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
1,local,local,0,10,3,123,0,,,129,exp,FNSHFTNZYUSTZEY,EYTLFSUZNNFETSZ,4,L,absent,lL,nN,l,1,0.4122048999997787,n,1,0.2728058000211604,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
6,local,global,7,10,4,124,5,,,130,exp,YSNUESHNFUYXFHT,HTFFZTUYNULYSLS,5,Z,X,zZ,yY,z,1,0.32200270000612363,y,1,0.033828600018750876,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,10,5,125,3,,,131,exp,FHUUSLLTYNFYENT,EUHFZEYHLYNNFTL,5,Z,absent,zZ,nN,z,1,0.618816300004255,n,1,0.28784810000797734,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,10,6,126,1,,,132,exp,LZSHYUZTNUFFNTL,TLHNESZXUSFLFNZ,5,E,X,eE,yY,e,1,0.42723709996789694,y,1,0.8062483999528922,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,10,7,127,10,,,133,exp,HEZEFYZXUHNUYTL,YTUZSLLEHNTZUHE,5,F,X,fF,yY,s,0,0.3043335999827832,y,1,0.17813450004905462,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
10,global,global,0,10,8,128,9,,,134,exp,SLSFEHEZLUZTUNH,TZLYSNLHHZUNEUT,4,F,absent,fF,nN,f,1,0.4734441000036895,n,1,0.10625149996485561,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,10,9,129,10,,,135,exp,ZTSHLHTXFNNYSEF,FYTZUNEHYESHFTZ,5,L,X,lL,yY,l,1,0.30775569996330887,y,1,0.1110251999925822,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
1,local,local,0,10,10,130,0,,,136,exp,ZNTHETFLZYNEYFS,SFLUTFEYSTZNLNY,4,U,absent,uU,nN,u,1,0.5840131000149995,n,1,0.10955029999604449,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
3,local,local,7,10,11,131,2,,,137,exp,YLYTLFZUHSNHZUS,USFEYLUYZSXHNLF,4,E,X,eE,yY,e,1,0.5057271999539807,y,1,0.1408246000064537,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
8,global,local,3,11,0,132,7,,,138,exp,YEUZFYHTNSTEFHS,THNLSUXNFTUSYEE,4,Z,X,zZ,yY,z,1,0.23144480003975332,y,1,0.18525820004288107,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
7,global,local,0,11,1,133,6,,,139,exp,ZNZHNUFYTLYLFEE,NETYTSFNZYELHFL,6,U,absent,uU,nN,u,1,0.5946363999973983,n,1,0.1200844999984838,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
5,local,global,3,11,2,134,4,,,140,exp,ULSTELXFFYYZSNN,YLNHSZFUSZFEENL,4,H,X,hH,yY,h,1,0.5524460999877192,n,0,0.054178700025659055,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,11,3,135,3,,,141,exp,ZLHLNUHNFFEYZYS,EYSZZTNFLYHNFSE,6,T,absent,tT,nN,t,1,0.6935514999786392,n,1,0.14569490001304075,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
2,local,local,3,11,4,136,1,,,142,exp,USFELHLUZYYZSNH,SHNTUUXLHYZLSNY,4,T,X,tT,yY,t,1,0.3941012999857776,y,1,0.07328419998520985,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
12,global,global,7,11,5,137,11,,,143,exp,SEULNYFSEHHZXFL,FHLLSTEFZHNSZNU,6,Y,X,yY,yY,y,1,0.5443530000047758,y,1,0.03759399999398738,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
4,local,global,0,11,6,138,3,,,144,exp,FZHUYLTHNTEEFUZ,FEELSUTFUHTZNZH,5,S,absent,sS,nN,s,1,0.4024345999932848,n,1,0.17154890001984313,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
11,global,global,3,11,7,139,10,,,145,exp,ZUYEHZFXYENFTNT,UZZULYNESTFYTSF,5,H,X,hH,yY,h,1,0.4395430999575183,y,1,0.06908760004444048,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
12,global,global,7,11,8,140,11,,,146,exp,NYYSFLFZHEXLEUZ,ENNTHLUFLEZZYUY,4,S,X,sS,yY,s,1,0.3437029999913648,y,1,0.0816243999870494,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
3,local,local,7,11,9,141,2,,,147,exp,TUSHFSENZNZYFTE,TYULFESZSEXFNUN,4,L,X,lL,yY,l,1,0.40048950002528727,y,1,0.08837890002178028,RSVPLG01,0.94,2023-09-12-22:23:06,905,1,Experiment,2023-09-12_15h38.54.378,
