row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime,
4,local,global,0,15,6,186,3,,,192,exp,FHUZELTYFHUNYZN,YUZHYSEHNEFTZTN,6,S,absent,sS,nN,s,1,0.7935992999991868,y,0,0.10792559999936202,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
11,global,global,3,15,7,187,10,,,193,exp,ELTHZEXUSUNYNST,UTSFEEULZLNZTYY,4,H,X,hH,yY,h,1,0.20973780000167608,n,0,0.09425190000001749,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
8,global,local,3,15,8,188,7,,,194,exp,SHZFFEUNZSYHTTN,UYZYNLSZXTSHNHF,6,E,X,eE,yY,e,1,1.4175326999993558,y,1,0.3639082000008784,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
4,local,global,0,15,9,189,3,,,195,exp,FULESYUETHTLHYZ,TZHUNLEHYTFYZEU,5,N,absent,nN,nN,n,1,0.6492972000014561,n,1,0.18721410000034666,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
6,local,global,7,15,10,190,5,,,196,exp,ZNSHSEZEFTXFTNU,SYFLUENTUEZSNYF,4,L,X,lL,yY,l,1,0.4430219000005309,y,1,0.10688139999911073,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
3,local,local,7,15,11,191,2,,,197,exp,ZFNSNYZFESEHLLH,ELFNTUTHEHZSXFZ,6,U,X,uU,yY,u,1,0.9441765999999916,n,0,0.16988469999887457,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
10,global,global,0,16,0,192,9,,,198,exp,SYFENZUYTSFLUNL,NFSHZYNULTZUTYF,4,E,absent,eE,nN,f,0,0.6232237999993231,y,0,0.4906541999989713,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
7,global,local,0,16,1,193,6,,,199,exp,SNLFUYTZFZTHNHL,ULZTSENHHTFSLFN,6,Y,absent,yY,nN,y,1,0.8112868999996863,n,1,0.10776979999900504,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,16,2,194,0,,,200,exp,UFSNEFLYYHZNLZS,NUUHTFLYNFSSZYL,5,T,absent,tT,nN,t,1,0.6046911999983422,n,1,0.0889870000009978,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
12,global,global,7,16,3,195,11,,,201,exp,YTTNYUNLFZSSXFZ,TFSLSEFNYNLZHYZ,6,U,X,uU,yY,u,1,0.8482807000000321,y,1,0.02527919999920414,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,16,4,196,0,,,202,exp,FNSTYLNEYUFSZUT,ZSENUHYYESFUFNT,6,H,absent,hH,nN,h,1,0.7696507000000565,n,1,0.07518989999880432,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
6,local,global,7,16,5,197,5,,,203,exp,ENULHZSFSNXZUET,SZNYNUSUTFETZEH,4,Y,X,yY,yY,y,1,0.18577759999971022,y,1,0.00992739999855985,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,16,6,198,0,,,204,exp,HUYFEYUSHZTNSNT,HTUHLZSFFSNNTYZ,5,L,absent,lL,nN,l,1,0.9415961999984575,n,1,0.09235960000296473,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
4,local,global,0,16,7,199,3,,,205,exp,SSEZNYFTNUEHHZF,FHFSHLTNSTEUNUZ,6,L,absent,lL,nN,l,1,0.9832778000018152,n,1,0.08961819999967702,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
2,local,local,3,16,8,200,1,,,206,exp,LUZNFHZLSTSTFHY,UTTEYFXULZLYSZS,4,E,X,eE,yY,f,0,0.8587756999986595,n,0,0.05890259999796399,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
10,global,global,0,16,9,201,9,,,207,exp,TLYNHUZTFYSFLZH,ULFEYSLHZFZYTHU,4,N,absent,nN,nN,e,0,0.25929489999907673,y,0,0.298413000000437,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
2,local,local,3,16,10,202,1,,,208,exp,LHEYESLZTHZTYFF,HYFZNUFLXLTEHEZ,6,U,X,uU,yY,s,0,0.2702753000012308,y,1,0.0427601000010327,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
3,local,local,7,16,11,203,2,,,209,exp,NHEZZSLLEUTHFTU,EHFHNYZFZTTEXLU,6,Y,X,yY,yY,h,0,0.32225869999820134,y,1,0.07182749999992666,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,17,0,204,0,,,210,exp,HZESYNLTNSLZFHT,TEETUHNSZSFLHFL,5,U,absent,uU,nN,u,1,1.0556843000013032,n,1,0.14354240000102436,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
8,global,local,3,17,1,205,7,,,211,exp,YSZHEFYLEUHSZTU,LSHTENTYXUEHZSU,6,F,X,fF,yY,f,1,0.7623573999990185,n,0,0.09075070000108099,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
4,local,global,0,17,2,206,3,,,212,exp,LHFSTLZYNYUSNZU,YFZZEHSLLNNYHSU,5,E,absent,eE,nN,e,1,0.3353657000006933,n,1,0.08891999999832478,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
12,global,global,7,17,3,207,11,,,213,exp,FYTLHENENTUXZLU,YFTNSLFEETZUYNU,5,H,X,hH,yY,h,1,0.5643612999992911,y,1,0.027941199998167576,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
9,global,local,7,17,4,208,8,,,214,exp,FYHZTNUEELHNTFL,FNLSLHYUNEXFEYU,4,Z,X,zZ,yY,y,0,0.7403948999999557,n,0,0.07923270000173943,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
7,global,local,0,17,5,209,6,,,215,exp,HNYSFUSNTUZTLYH,YUNZEHULZLSTSHT,5,F,absent,fF,nN,f,1,0.8912129000018467,n,1,0.05840609999722801,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
11,global,global,3,17,6,210,10,,,216,exp,TYSFNZYXEFZTHSU,FUHULZZEHYTSYST,5,N,X,nN,yY,l,0,0.46009369999956107,y,1,0.1389978000006522,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
10,global,global,0,17,7,211,9,,,217,exp,ZSYZUNUTLTYFSEE,SZSYFHLFUTEETUL,6,N,absent,nN,nN,h,0,0.28178420000040205,n,1,0.057413200000155484,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
11,global,global,3,17,8,212,10,,,218,exp,YEFHNZNFXLLSYEH,LLFSYTNUEHSFHYN,6,Z,X,zZ,yY,z,1,0.8655247999995481,y,1,0.07260679999671993,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
5,local,global,3,17,9,213,4,,,219,exp,YNFYUFNXZETSSZL,ZFSLHETYNSYTLEZ,5,H,X,hH,yY,h,1,0.66693309999755,y,1,0.0284120999967854,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
3,local,local,7,17,10,214,2,,,220,exp,ZTFSZYNUETLULSF,UEFFSHNNLZZSXUL,6,H,X,hH,yY,h,1,0.6298787999985507,n,0,0.6669470999986515,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,17,11,215,0,,,221,exp,SNYYTFLZFEZNESL,NUSFHEUYLELZNSY,5,H,absent,hH,nN,h,1,0.6882216000012704,n,1,0.09192939999775263,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
5,local,global,3,18,0,216,4,,,222,exp,ZTLYSUYNXHFHSLZ,YFLFSEZTLHYHZNN,6,E,X,eE,yY,e,1,0.6846561000020301,n,0,0.08858120000149938,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,18,1,217,0,,,223,exp,LEFNEHUYNFZYUZT,YZTYUSTNNELFEUF,6,S,absent,sS,nN,s,1,0.768992100001924,n,1,0.10755609999978333,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
9,global,local,7,18,2,218,8,,,224,exp,FNNFSULLTHETESH,FLZEZYTSLSENXHH,6,U,X,uU,yY,u,1,0.5220479999989038,y,1,0.0744922999983828,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
6,local,global,7,18,3,219,5,,,225,exp,ETNEFZLYHZSXYLT,TLYEUYLZSETNHZS,5,U,X,uU,yY,u,1,0.4598307999985991,y,1,0.009458900000026915,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
2,local,local,3,18,4,220,1,,,226,exp,HETLFSTSYFZUZHY,TSSNUFXYHEEYFTH,4,N,X,nN,yY,s,0,0.27150999999867054,n,0,0.23551850000148988,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
4,local,global,0,18,5,221,3,,,227,exp,ZNFUEYSLEFHULZS,HZLUUTZLEFNENSS,6,T,absent,tT,nN,t,1,0.4706289999994624,y,0,0.010266799999953946,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,18,6,222,0,,,228,exp,TFETNYULZYFLZUH,ZLZFSHYFETUTUHE,5,S,absent,sS,nN,s,1,0.10798960000101943,y,0,0.6677318000001833,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
4,local,global,0,18,7,223,3,,,229,exp,ETFNLHYSNUSYEHT,TSNUZNYUHSHYFET,5,Z,absent,zZ,nN,z,1,0.5015232000005199,n,1,0.026898699998127995,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
6,local,global,7,18,8,224,5,,,230,exp,YUYLFHUSNLNXTTS,YSHSZUHYNLTNELU,5,Z,X,zZ,yY,s,0,0.755231700000877,y,1,0.5699433999980101,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
7,global,local,0,18,9,225,6,,,231,exp,FLESLYFEZTUTUNN,FNFHEYZTNLZLYUT,4,S,absent,sS,nN,h,0,0.05781869999918854,y,0,1.0226908999975421,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
2,local,local,3,18,10,226,1,,,232,exp,NNLSFFEYYZZLEUH,UHNTYZXLULZNEHY,4,T,X,tT,yY,t,1,0.6338710999989416,n,0,0.08939879999888944,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,18,11,227,0,,,233,exp,UTSHNEFFYSZUNYE,ZSFLFESTENYZYNU,4,L,absent,lL,nN,h,0,2.4532266999995045,y,0,0.34620840000206954,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,19,0,228,0,,,234,exp,UZNYNSTTYLLUZHE,UNYTHFNETZHEZLL,6,F,absent,fF,nN,f,1,0.2518772000003082,n,1,0.07352800000080606,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,19,1,229,0,,,235,exp,EHZNESZUTLHSTUY,HUSFYEZZLTELUSY,4,F,absent,fF,nN,f,1,0.8269710999993549,n,1,0.3806456000020262,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
12,global,global,7,19,2,230,11,,,236,exp,HTENFYZNHZTLXEU,NLLZHSHTNEUFZEF,6,Y,X,yY,yY,y,1,0.6281054000028234,y,1,0.10633799999777693,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
6,local,global,7,19,3,231,5,,,237,exp,YLZHSUYNHZFEXNE,NHSFZTHYZLFLNYS,6,T,X,tT,yY,t,1,0.7559751000007964,y,1,0.2173599000016111,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
9,global,local,7,19,4,232,8,,,238,exp,LTZFSELUNNYEYFZ,UTYEHLFNTFZXUNY,5,S,X,sS,yY,s,1,0.3848336000010022,n,0,0.12227210000128252,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
9,global,local,7,19,5,233,8,,,239,exp,LTFESUFZNNHLHTZ,NNHTEYLSLESZXZF,6,U,X,uU,yY,u,1,1.162419399999635,y,1,0.3160494000003382,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
6,local,global,7,19,6,234,5,,,240,exp,ESEUNSYZHYXLTHN,LSZFYSNNTZEYLEH,4,F,X,fF,yY,f,1,0.45180880000043544,y,1,0.02562730000136071,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
11,global,global,3,19,7,235,10,,,241,exp,FUSTUZLTXELESHF,UENSSYLTHEFNHFU,6,Z,X,zZ,yY,e,0,2.8710262999993574,y,1,1.7435143000002427,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
3,local,local,7,19,8,236,2,,,242,exp,ZNYELULFTHYFHZN,YFUSHLFHZNXYUZN,4,S,X,sS,yY,s,1,0.28420790000018314,n,0,0.29863380000097095,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
2,local,local,3,19,9,237,1,,,243,exp,ZNFYLUNYLESETFS,TSZNLHSNXFFYYLT,6,H,X,hH,yY,h,1,0.6210834000012255,y,1,0.10610729999825708,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
1,local,local,0,19,10,238,0,,,244,exp,SLEFZTUEFHHYYUZ,HZFYLNEZHSUFUYE,6,N,absent,nN,nN,n,1,0.3231974000009359,n,1,0.010337499999877764,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
10,global,global,0,19,11,239,9,,,245,exp,LHLNHFZTYSTEYSF,ZLHUFZEETYTSLFY,4,N,absent,nN,nN,h,0,0.385061200002383,n,1,0.04638150000027963,RSVPLG01,0.94,2023-09-12-22:25:04,11900,1,Experiment,2023-09-12_15h40.50.216,
