row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime,
11,global,global,3,0,0,0,10,1,warmup,ZHZSYFEXHUUETNS,TSZULNSNFHEETZU,5,Y,X,yY,yY,y,1,1.2874487999943085,n,0,0.8314966000034474,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,0,1,1,3,2,warmup,TELYSNNLZFZTUUF,FTNHSNSEUZFZTUE,4,H,absent,hH,nN,h,1,1.1868344999966212,n,1,0.6596718999790028,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,0,2,2,6,3,warmup,NFUYSTLHZNHZUFY,FSZZHESLFYNHUUY,6,T,absent,tT,nN,u,0,2.979761300026439,n,1,0.7259152000187896,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,0,3,3,7,4,warmup,SLYUFLHSTEZZTUE,HTLUNHEXLZSUEYT,5,F,X,fF,yY,f,1,1.0590495999786071,n,0,0.6946798000135459,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,0,4,4,9,5,warmup,NLTZHZNLFTFEYYE,LENLSTUZUEYYTNF,5,H,absent,hH,nN,h,1,4.20341830002144,n,1,0.932430699991528,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,0,0,0,1,6,exp,UHSYNFUSLFYLETH,USYLZFEXHETLYTH,5,Z,X,zZ,yY,z,1,1.3324253000319004,y,1,1.8476883000112139,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,0,1,1,8,7,exp,LSTLZYETSEHFUHU,EYHFNUHETLUXYTF,5,Z,X,zZ,yY,z,1,1.261264199973084,n,0,0.6183587000123225,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,0,2,2,5,8,exp,FSNYSTHNZHXFTUL,SLTELSZUHNFZFUT,4,E,X,eE,yY,e,1,1.139376099978108,n,0,0.9276479000109248,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,0,3,3,1,9,exp,YZYZHEFEFSNUSNL,NLZZTUEXUENSYSL,5,T,X,tT,yY,t,1,1.0556592000066303,n,0,0.5278599000303075,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,0,4,4,11,10,exp,LHSTYYUUHSXLZFF,HLLEHFYFYNNUZSU,4,T,X,tT,yY,t,1,0.9525401000282727,n,0,0.3867395999841392,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,0,5,5,7,11,exp,UENFZLHLHFSNUET,FHNFYETXLSLTNHS,5,Z,X,zZ,yY,z,1,0.9077854999923147,y,1,2.001161399995908,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,0,6,6,0,12,exp,NFSUHTTZNHESYZE,TSFLHTNYZHSFYNE,4,L,absent,lL,nN,t,0,1.1865142000024207,n,1,0.5083492999547161,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,0,7,7,1,13,exp,YSUFZZESTHHEYLL,HEZNYYXLHSZLESU,4,N,X,nN,yY,n,1,1.0987292000208981,n,0,0.3640386000042781,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,0,8,8,0,14,exp,SESNZTNHYUUHETY,EUYFLNSHTNUSYTH,5,L,absent,lL,nN,f,0,1.9874307999853045,n,1,0.4966388000175357,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,0,9,9,1,15,exp,NHLTEFLUUZHETZN,NLTENSULXUEYZHZ,6,S,X,sS,yY,s,1,1.2806893000379205,n,0,0.4707331000245176,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,0,10,10,10,16,exp,LUHSZEXUFFYYHEZ,HFFNZTYLEYUETUL,4,S,X,sS,yY,s,1,1.0162794000352733,n,0,0.43446190003305674,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,0,11,11,4,17,exp,YZNYTFLXSUUZFLN,SZYFEFZLHUYNSLH,5,E,X,eE,yY,e,1,1.110731000022497,n,0,0.37690410000504926,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,1,0,12,7,18,exp,YUFZNHYUTSNFESE,FUHLNSXTEYHNEYS,4,Z,X,zZ,yY,z,1,2.394675699993968,n,0,0.290529299993068,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,1,1,13,11,19,exp,HUFLSLNYUHEXZNZ,EHFZTLFHZNUULYY,5,S,X,sS,yY,s,1,1.4977972999913618,n,0,0.24303579999832436,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,1,2,14,3,20,exp,NEZTYSUUSZHFYEH,SUULFNHYENSHZEF,4,L,absent,lL,nN,l,1,1.0924180000438355,n,1,0.31118869996862486,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,1,3,15,4,21,exp,ESHFZTZHXSYFNLL,HYSFZUNELYLEHNZ,6,U,X,uU,yY,u,1,1.076372999988962,n,0,0.3971836999990046,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,1,4,16,4,22,exp,ZNEHLSFEXTYTNZY,FLTZHUNEFZTYLHN,6,U,X,uU,yY,u,1,1.0322000000160187,n,0,0.1065713000134565,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,1,5,17,2,23,exp,TFYLHUSNFESHLNE,ESLHNZYNLYHSXFT,6,Z,X,zZ,yY,z,1,0.9376099000219256,n,0,0.45838490000460297,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,1,6,18,9,24,exp,NSYHZFLLSHZUNYU,SUHYNTZLEEUYZNH,6,F,absent,fF,nN,f,1,1.0875591999501921,n,1,0.3535165999783203,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,1,7,19,10,25,exp,NFTYHUEXZZLYFEN,EYUNSLFZTLTNEYZ,5,H,X,hH,yY,h,1,0.9433744999696501,n,0,0.3143724999972619,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,1,8,20,9,26,exp,TUZYNLUFHYZTHNF,YHZYFENFUTHSNSU,6,L,absent,lL,nN,l,1,1.5757835999829695,n,1,0.4802072999882512,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,1,9,21,3,27,exp,SEYTNSTHYZUUHLZ,HHTUFYLULSEZZTS,5,F,absent,fF,nN,f,1,0.9668096000095829,n,1,0.39449470001272857,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,1,10,22,11,28,exp,NEYTHUYTUZNXFES,TEYFLZNSZSFNUEY,5,H,X,hH,yY,h,1,1.7743809999665245,n,0,1.188831199950073,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,1,11,23,11,29,exp,LUSZSNFTNHXLEFE,SFLYETEUHTFSLNN,4,Z,X,zZ,yY,z,1,0.8893135999678634,n,0,0.3062190000200644,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,2,0,24,2,30,exp,FLNEYTLUEUZHNTF,TLFZSFEULZNXUET,5,S,X,sS,yY,s,1,1.1110849999822676,y,1,20.882559399993625,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,2,1,25,9,31,exp,EULLYSZSFNUNHZE,ZHLZTNLHSFFNEEU,5,Y,absent,yY,nN,y,1,1.177435500023421,n,1,0.18621080002048984,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,2,2,26,4,32,exp,SNLFEUXLTZEUZNH,TLUYSZZEHHNEUTS,4,Y,X,yY,yY,y,1,0.8140127999940887,n,0,0.2573905999888666,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,2,3,27,10,33,exp,ELUNLYXZTUHTZFH,YEZSLUHELUZTFYT,4,N,X,nN,yY,n,1,1.0976507000159472,n,0,0.3714527999982238,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,2,4,28,1,34,exp,YSSEFNTZELTHZFL,YFEHLUETXTZSFLH,6,U,X,uU,yY,u,1,8.168157399981283,y,1,0.3023694999865256,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,2,5,29,4,35,exp,UYTSNESNXZLZHHL,ZYNHYFUSLSULNTH,6,F,X,fF,yY,y,0,1.3170888000167906,n,0,0.4095295000006445,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,2,6,30,0,36,exp,ELNHLUUTNSTFSZZ,TLZYZEUFSNUTFSL,4,Y,absent,yY,nN,y,1,0.9782780999667011,n,1,0.3069565999903716,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,2,7,31,6,37,exp,EHESUHTFLYNTYFS,TEHLZHNYFNLEFSY,5,U,absent,uU,nN,u,1,0.922303200000897,n,1,0.22891849995357916,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,2,8,32,11,38,exp,NLHSLENEHZXTTUU,TZEYEFNUZUFLNLH,4,S,X,sS,yY,s,1,0.7423353999620304,n,0,0.4742736000334844,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,2,9,33,7,39,exp,HTESYNFLHFEZLTN,ESTNUZFXZLETFHN,5,Y,X,yY,yY,y,1,1.0213463000254706,n,0,0.13797949999570847,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,2,10,34,0,40,exp,UETNZELYUHYTNSL,HLYSFTTSEHYNNLU,5,F,absent,fF,nN,z,0,0.9161419000010937,n,1,0.4789792000083253,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,2,11,35,1,41,exp,YNZLULFNHZEHTEY,YLZFSNHXTZHTFYE,5,S,X,sS,yY,s,1,0.7495880000060424,y,1,0.4419295000261627,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,3,0,36,9,42,exp,UNYSLFEHUTEYHTL,EFUZENHTLHYLTUY,4,S,absent,sS,nN,s,1,1.1182097000419162,n,1,0.5911286000045948,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,3,1,37,6,43,exp,HSZHYEZTTFENFUS,HNSELFTUNUFESTH,5,Y,absent,yY,nN,y,1,0.8973843999556266,n,1,0.2997911000275053,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,3,2,38,8,44,exp,UEESYNSHZUTLHZN,EHHZFTEUNNLXSTS,5,Y,X,yY,yY,y,1,0.9190392000018619,y,1,0.40987450000829995,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,3,3,39,8,45,exp,YTNZTEZUUFYSHNH,ZHYNTLUSYUTNXHF,6,E,X,eE,yY,e,1,0.9745837000082247,y,1,0.2970516999484971,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,3,4,40,7,46,exp,TTUZNLEZEFYHHYF,TFFTESNUXHZHEYY,6,L,X,lL,yY,l,1,1.2027124000014737,y,1,0.4854724999750033,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,3,5,41,4,47,exp,EFSUNHUEXLNTLZT,UTUSSYZFZLENLET,6,Y,X,yY,yY,y,1,0.9815503999707289,n,0,0.250199000001885,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,3,6,42,7,48,exp,YNTULYEZHZNTSSE,UZHYFSTXZHTUENS,5,L,X,lL,yY,l,1,1.2398713000002317,n,0,0.24247549998108298,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,3,7,43,11,49,exp,ZYTHLNLTFFXYZNU,SFYENZTZLUSNYUT,4,H,X,hH,yY,h,1,0.8425442999578081,y,1,0.15423859999282286,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,3,8,44,10,50,exp,FNUEZTFZXENHSYH,UEUNHLHSFNEFZYS,6,T,X,tT,yY,t,1,1.1275033000274561,n,0,0.31422129995189607,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,3,9,45,9,51,exp,ZTETYNLZHYUUHLS,YHZSEFUUZHLSTEY,6,N,absent,nN,nN,n,1,1.0685576000250876,n,1,0.18549720000009984,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,3,10,46,3,52,exp,YZHNHEFZYSTTEUF,YZSLFSFHEUHTYZE,4,L,absent,lL,nN,l,1,1.054608599981293,n,1,0.2176931999856606,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,3,11,47,5,53,exp,LTFZEHYYUSXLUFE,SLFNLUHFUYTETSE,4,N,X,nN,yY,l,0,1.481858400045894,n,0,0.2903208000352606,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,4,0,48,7,54,exp,FUNTLHSUHNZFLSZ,NZHEUUXFSLNYFHY,4,T,X,tT,yY,t,1,0.9881644999841228,n,0,0.23490209999727085,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,4,1,49,2,55,exp,HYEUETZZNFULHNL,YEFLHSYZNUEUXFH,6,S,X,sS,yY,s,1,0.9146115999901667,y,1,0.43442909995792434,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,4,2,50,11,56,exp,ZLHFHUUYNTXELET,NZLSHYEZNUTETHL,4,F,X,fF,yY,f,1,0.8210015999502502,y,1,0.5930773000000045,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,4,3,51,6,57,exp,NNUFTYEZUTLESFL,ELESNHTLSUUNZFF,6,Y,absent,yY,nN,y,1,0.863328100007493,n,1,0.2051977000082843,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,4,4,52,3,58,exp,ENEHSLNYUTHUTLF,LUEFZELHYTTUHYN,5,Z,absent,zZ,nN,z,1,0.9707584999850951,n,1,0.361385700001847,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,4,5,53,2,59,exp,HULSZEUYFNSYENH,HUHSTLULNYFXSFE,5,T,X,tT,yY,l,0,0.9189159999950789,n,0,0.25823470001341775,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,4,6,54,6,60,exp,ZYNEEFHUUZSTHNT,YEUZELHSNUYSTZH,6,F,absent,fF,nN,f,1,0.9210589000140317,n,1,0.32404660002794117,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,4,7,55,0,61,exp,UNHSFYZNEUEZYST,UEYSLHTENTUZHZS,5,L,absent,lL,nN,l,1,0.9076831999700516,n,1,0.1859175999998115,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,4,8,56,1,62,exp,TFNZYUEYLHLENHT,FLYEESZHXFZTTNL,6,S,X,sS,yY,s,1,0.937199599982705,n,0,0.3950450999545865,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,4,9,57,2,63,exp,HYFLZFNTUTYULEN,UHUFSNEYLTYXHET,5,S,X,sS,yY,s,1,0.6508849999518134,y,1,0.5679817000054754,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,4,10,58,9,64,exp,ZYUTUFZTNEEHSNY,NUSZYLYHNTEESHT,6,F,absent,fF,nN,f,1,0.96670799999265,n,1,0.23393089999444783,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,4,11,59,0,65,exp,ZUEYLETHZNSTSUN,ZHUSFHSTUYYZEET,5,F,absent,fF,nN,h,0,1.010063799971249,y,0,0.049454000021796674,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,5,0,60,2,66,exp,TZLLEUFSTZSHFYH,ZUZLNSHFLSHXTYU,5,N,X,nN,yY,s,0,0.8558395999716595,y,1,0.3694490999914706,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,5,1,61,0,67,exp,HYSYLEUFZTZHSTE,YZZUNTSEFHHSEYU,5,N,absent,nN,nN,y,0,0.6290390999638475,n,1,2.8354381000390276,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,5,2,62,11,68,exp,SSNZYHZUFHFXETN,FEUULETFZNHSZNH,5,Y,X,yY,yY,y,1,0.8594134000013582,n,0,0.05131869995966554,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,5,3,63,1,69,exp,EUNLYESUZYHTTZS,YTZFNHXUNUSSTEZ,4,F,X,fF,yY,f,1,1.336944599985145,y,1,1.6688145999796689,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,5,4,64,1,70,exp,SLZTZUNEYNSTHLH,LZLESFNHXHTTSNE,6,F,X,fF,yY,f,1,0.9587698000250384,n,0,0.28606690000742674,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,5,5,65,6,71,exp,TNZSYLTFUSYEEUN,TYNEEHYZFUTNUZS,6,L,absent,lL,nN,l,1,1.0341911999857984,n,1,0.2820342999766581,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,5,6,66,8,72,exp,YYSHTZSEFHULTEF,LUYUENLSHTFSXEF,6,Z,X,zZ,yY,z,1,0.8460843999637291,y,1,0.2623238999512978,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,5,7,67,5,73,exp,ZLUUTNYFZLTSXES,YLZSFHSETUFUYEL,6,H,X,hH,yY,h,1,1.1454363000229932,y,1,0.026480400003492832,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,5,8,68,10,74,exp,NTYSLSFXUYHZZNH,HYZTENSUTSFNYHF,5,L,X,lL,yY,l,1,0.9276853000046685,y,1,0.5225172999780625,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,5,9,69,8,75,exp,LHLFEZZYTYUHTSS,HYLNZLEZETXUSTY,4,F,X,fF,yY,f,1,0.8822156999958679,y,1,0.2012028000317514,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,5,10,70,10,76,exp,TLFYEFXEHSHNNUU,SUUZFFLNSEEHLTT,4,Y,X,yY,yY,y,1,1.05679980001878,n,0,0.20214670000132173,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,5,11,71,9,77,exp,TTSHLFUSLUENEZF,UTNYLSFEESFZNZT,4,H,absent,hH,nN,h,1,0.8472564000403509,n,1,0.17109020001953468,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,6,0,72,3,78,exp,ZLSTUYESUNLHNTH,SHZULFUHETELSNT,6,F,absent,fF,nN,f,1,0.9925797999603674,n,1,0.23405669996282086,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,6,1,73,5,79,exp,YSTHZEFFLYNXSNT,EETSUHNNSFTFYLL,5,U,X,uU,yY,u,1,1.0752510000020266,n,0,0.09752529999241233,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,6,2,74,5,80,exp,ZFTLUSFUEYXSYEZ,UEYHFYFUZTTSSEN,4,H,X,hH,yY,h,1,1.1695180999813601,n,0,0.13667600002372637,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,6,3,75,3,81,exp,NHLUSFNLYUHTYFE,TYNEZNHFYLFEUUH,5,Z,absent,zZ,nN,f,0,0.9077262000064366,n,1,0.20331939996685833,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,6,4,76,11,82,exp,FSYHUZYNHZFXETE,EEFZLYSTSZNFYNH,5,U,X,uU,yY,u,1,1.0067609999678098,n,0,0.19506689999252558,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,6,5,77,11,83,exp,FTZSUYHNYSEXHFE,TYSZLFNHYENEFSZ,5,U,X,uU,yY,u,1,0.753029300016351,n,0,0.017584099958185107,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,6,6,78,2,84,exp,LZNHYTUEUZYFFNH,ZLYUNSFLZNHEXFU,6,S,X,sS,yY,s,1,1.1899797999649309,y,1,0.19419109995942563,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,6,7,79,4,85,exp,UZUNFLTSXHNFZHT,FSHTYEHUNUZTZYS,6,E,X,eE,yY,e,1,1.3529460999998264,y,1,0.352330100024119,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,6,8,80,5,86,exp,NSUNTHEHYLEXFFU,SLNFZEFSNHHYEUU,5,Z,X,zZ,yY,f,0,0.9206925999606028,y,1,0.22012339998036623,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,6,9,81,10,87,exp,SEULTYZSXZHEHUT,SESFUNZLHZLHTTF,6,Y,X,yY,yY,y,1,0.8675263999612071,n,0,0.09377340000355616,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,6,10,82,0,88,exp,YLFHTFHSZESEULY,LYFYNEESUUFHZSL,5,N,absent,nN,nN,n,1,1.1047444000141695,n,1,0.18168510001851246,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,6,11,83,2,89,exp,STEEULZYSTNLFFY,NZLYHFYETNEXFLS,5,H,X,hH,yY,h,1,1.0743165999883786,y,1,0.04295640002237633,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,7,0,84,5,90,exp,HTUNLEFLZFXHZSS,ZLTYUEHLSHFZUTE,4,Y,X,yY,yY,y,1,1.0028807999915443,n,0,0.25832120003178716,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
