row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
4,local,global,0,7,11,95,3,,,101,exp,YTEHNFZNEULFZYL,ZLESFUUYENNFYTZ,4,S,absent,sS,nN,s,1,0.679832297,n,1,0.052415336,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,8,0,96,2,,,102,exp,LZYFLZNTYENUHHT,ZHHSLEUNLYXUYNT,4,S,X,sS,yY,s,1,0.377577571,y,1,0.963794125,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,8,1,97,8,,,103,exp,LUZNHTYYZLESUNE,HLZUNFEYHUELXSZ,6,T,X,tT,yY,t,1,0.689791583,y,1,0.993318431,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,8,2,98,5,,,104,exp,ZEYHNUFSYZELXFL,HLENFTFEZYLHSYZ,6,T,X,tT,yY,t,1,0.668046598,y,1,0.088506232,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,8,3,99,2,,,105,exp,FULTUYELFHSNNEY,HFYZUEULSHXYESN,4,Z,X,zZ,yY,z,1,0.518547171,y,1,0.851965558,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,8,4,100,1,,,106,exp,FSSYYLEZHUFZUHT,EHTFYNUZXEUSZHT,6,N,X,nN,yY,n,1,0.532365763,y,1,0.118681337,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,8,5,101,2,,,107,exp,YHYZFNZSSELTTFL,FYZEYUSHLESFXTT,6,U,X,uU,yY,u,1,0.548043945,y,1,0.051468485,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,8,6,102,2,,,108,exp,ELYFYTHSHTNNLSU,NHNZTULEYLXEHUS,4,Z,X,zZ,yY,z,1,0.488838707,y,1,0.080273272,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
4,local,global,0,8,7,103,3,,,109,exp,HYFHNEFNYSLTUUT,YTFTYZSLFHUNLNH,6,Z,absent,zZ,nN,z,1,0.912147985,n,1,0.107381318,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,8,8,104,7,,,110,exp,FTELUHSNNEFSZLT,ULUFNYSEXZZNSTF,6,H,X,hH,yY,u,0,1.187387198,y,1,0.127810921,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,8,9,105,11,,,111,exp,TEYFZLULSEXZTYN,LLNHEYTUZSUYEST,4,F,X,fF,yY,h,0,1.204500603,n,0,0.247980198,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,8,10,106,6,,,112,exp,ZUSHYLSNTFZNYUT,HTHUNETSUSNFFYY,6,L,absent,lL,nN,e,0,1.372603603,y,0,0.314831768,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
5,local,global,3,8,11,107,4,,,113,exp,NHZFHEXYNTTUZUS,TYULZSTYESUHNEH,4,L,X,lL,yY,l,1,0.32373866,y,1,0.018361322,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,9,0,108,11,,,114,exp,NUEYENFUTLXLZZT,UULHEZFLNSNTESF,4,Y,X,yY,yY,y,1,0.54400711,y,1,0.041793525,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,9,1,109,1,,,115,exp,SUNTZYSTZEENLLH,UNZENFLTXHHZSLS,6,F,X,fF,yY,f,1,3.049338907,y,1,1.183239724,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,9,2,110,11,,,116,exp,HHZYFSULEZXNUNE,SFUTSNZNLHEFEUL,4,Y,X,yY,yY,y,1,1.471974214,n,0,0.048824384,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
4,local,global,0,9,3,111,3,,,117,exp,UZFFSYZULTEHEHS,TZUHENUEFZSFTLH,6,N,absent,nN,nN,n,1,0.6336861,y,0,0.022777408,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,9,4,112,6,,,118,exp,TUSTFZLNNLHHFEU,ENLELYUHFSNTHSU,6,Z,absent,zZ,nN,z,1,0.741795711,n,1,0.019830817,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,9,5,113,2,,,119,exp,EUNYLUZTZFYSFTE,FEFUHUNNYZSXYEZ,5,H,X,hH,yY,h,1,0.494611057,y,1,0.02281386,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,9,6,114,11,,,120,exp,FSHZNLLEUHSXZEF,UHYSTUZYFLEZHLF,5,N,X,nN,yY,n,1,0.58423662,y,1,0.067123445,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,9,7,115,10,,,121,exp,HLYFLEXZHUSYUES,HLSTEEYZLYUZHUN,4,F,X,fF,yY,t,0,0.494096703,y,1,0.057125504,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,9,8,116,9,,,122,exp,HYELLSTHFZFYZTN,FNYETUHYFZZLNTH,6,S,absent,sS,nN,s,1,0.61218083,y,0,0.727302935,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,9,9,117,5,,,123,exp,FSLZYENFESTXTHH,SETNUZEFNSZHTLL,5,U,X,uU,yY,u,1,0.587802986,y,1,0.11430391,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,9,10,118,6,,,124,exp,EFENSNHYUHTTYLL,FTNYZNELUTYHFLH,5,S,absent,sS,nN,z,0,0.878887464,n,1,0.065461742,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,9,11,119,8,,,125,exp,YYSFZLHUTELSZHU,YYHNEUZELSXHTLS,4,F,X,fF,yY,f,1,3.165219653,y,1,0.569383058,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,10,0,120,9,,,126,exp,USZNLYZTELHNTUS,ZSLNHFSTUHEZLTU,6,Y,absent,yY,nN,y,1,0.687470029,n,1,0.23005889,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,10,1,121,5,,,127,exp,ZTLSYZLFNUXFTNH,FZFELTUNYYZHNUT,4,E,X,eE,yY,e,1,0.863567082,y,1,0.025978335,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
5,local,global,3,10,2,122,4,,,128,exp,FZFTYEYZXUSTUNS,UTZYFHSUSLFTNZN,6,H,X,hH,yY,h,1,1.038008537,n,0,0.162471807,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
5,local,global,3,10,3,123,4,,,129,exp,LTNZYFZXHHSENEF,HZSHUENZNTLEFTL,5,U,X,uU,yY,u,1,0.364936525,y,1,0.082673168,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,10,4,124,7,,,130,exp,LNYEZTFFUSLUZSN,SZELYHYSXUEFUNL,6,T,X,tT,yY,t,1,2.063138776,y,1,0.018974239,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,10,5,125,6,,,131,exp,FULNZSSYNTYHULT,YNUFESTSNTULHLH,5,Z,absent,zZ,nN,e,0,1.158324101,n,1,0.068907819,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,10,6,126,7,,,132,exp,USYUENLHFHSFZYN,LZFHTNHXLSUYZNY,5,E,X,eE,yY,e,1,0.534523081,y,1,0.744912928,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,10,7,127,1,,,133,exp,YTLYZNHTEHSZLEU,UHZLSFSTXTEEYLY,6,F,X,fF,yY,f,1,2.910684224,y,1,0.869868069,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,10,8,128,1,,,134,exp,YLUENZZFNLUTYST,FYUHFNXTZLSYNUS,4,H,X,hH,yY,h,1,0.334357488,y,1,0.082657197,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,10,9,129,11,,,135,exp,SUTZFSYTYLXLHHF,UTYELULHNHFSSFY,4,Z,X,zZ,yY,z,1,0.568293858,y,1,0.029883978,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,10,10,130,2,,,136,exp,FUSNTEEHYYFSNUZ,HYFZLFESHUZXYNE,5,L,X,lL,yY,l,1,0.595465936,y,1,0.077259567,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
5,local,global,3,10,11,131,4,,,137,exp,ZSLFHYFXNUYZELS,UEFYTSZUSNLZEYN,5,T,X,tT,yY,t,1,0.652455945,y,1,0.078720208,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
1,local,local,0,11,0,132,0,,,138,exp,UFHNYNFLEZSZHSE,USELTNSUZFNLZEH,5,T,absent,tT,nN,t,1,0.674906903,y,0,0.722903616,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,11,1,133,10,,,139,exp,ULFTNZXULNFHSSH,UZNYSFHUFZNLELH,4,T,X,tT,yY,t,1,0.611500135,y,1,0.105375703,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,11,2,134,10,,,140,exp,SNLEYUXLSUYFNFH,SFUTYNZHHYFUSLL,4,E,X,eE,yY,e,1,0.437210805,y,1,0.023560296,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
1,local,local,0,11,3,135,0,,,141,exp,SNTHHFLENTLEUUS,NLTLUYTUEEZSZSH,6,Y,absent,yY,nN,y,1,0.714319201,n,1,0.023058878,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,11,4,136,9,,,142,exp,HUNHELYLYNSFTUF,TUFYZLSYNSLUHHT,5,E,absent,eE,nN,e,1,0.482750169,n,1,0.044199223,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,11,5,137,1,,,143,exp,LUSNELTSTYFUHHF,LLYNZTSXHFTNYUH,5,Z,X,zZ,yY,n,0,0.47884661,y,1,0.636568327,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
4,local,global,0,11,6,138,3,,,144,exp,YTSZNEZHUFTNFSH,TUHYZLNSUZYHSTF,6,L,absent,lL,nN,l,1,0.690451391,n,1,0.091587817,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,11,7,139,6,,,145,exp,UTFEHLYZNNLZUHY,HZUSNYYLFZTNTLH,4,E,absent,eE,nN,e,1,0.552426717,n,1,0.062725345,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,11,8,140,10,,,146,exp,TFZZLFSXEESTYUY,FHSTNYSUEYEUZFT,5,L,X,lL,yY,n,0,3.111421334,y,1,0.125272984,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,11,9,141,8,,,147,exp,YNUZFHYUENTEZFT,FTSENLNUFYTZXYZ,6,H,X,hH,yY,n,0,1.468893714,n,0,0.130742296,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,11,10,142,9,,,148,exp,ENLHLNSFTEYZZST,TYLUSESYFFLEZTZ,4,H,absent,hH,nN,h,1,0.903558665,n,1,0.075381636,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,11,11,143,9,,,149,exp,SNYTZEHSNUYLTUH,LEHUFSLHETSNYTY,5,Z,absent,zZ,nN,z,1,2.33250478,n,1,0.130639887,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,12,0,144,9,,,150,exp,HTZENLFTEYFYNHZ,ESFTNUHEYZFHYNT,6,L,absent,lL,nN,u,0,2.384914523,n,1,0.004375316,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,12,1,145,5,,,151,exp,NNHFZTLFLYEXYUT,TFENSLUFULYEYTN,5,S,X,sS,yY,s,1,0.489524239,y,1,0.932971104,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,12,2,146,6,,,152,exp,YSZUSZFNELENTLT,STLHFEZSNYZNYET,4,U,absent,uU,nN,u,1,0.958102975,y,0,0.048522779,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,12,3,147,6,,,153,exp,TUESFZNLNSLHEUT,TUHHSYETFFENUNS,6,Z,absent,zZ,nN,z,1,1.234057337,n,1,0.107973858,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,12,4,148,10,,,154,exp,FTYULSXYESZTEHF,FFLNSEYYZELSZHT,4,U,X,uU,yY,u,1,0.467068208,y,1,0.047507185,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,12,5,149,1,,,155,exp,SNZHUNEFZSYYHFL,YFSLTYSXEENHFZZ,5,T,X,tT,yY,t,1,0.640837015,y,1,0.760436537,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,12,6,150,8,,,156,exp,TSEYHTNLYEFSNLU,LLUTZYFFUNSXNES,5,H,X,hH,yY,h,1,0.457750366,y,1,0.06871586,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,12,7,151,6,,,157,exp,TUZESTHYZYHLFFS,STLNTYFULHZFHYZ,4,E,absent,eE,nN,e,1,0.675200182,n,1,0.069158693,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
5,local,global,3,12,8,152,4,,,158,exp,YTTUSLEFXEFZHZU,YEUUTNEZHTSHSFZ,6,N,X,nN,yY,n,1,0.224166085,y,1,0.025483418,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,12,9,153,11,,,159,exp,UZELFHYULNYXNET,LHLTSYEEZNNZHUT,5,F,X,fF,yY,s,0,0.830619856,n,0,0.133848609,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,12,10,154,10,,,160,exp,LLHEZHXUFSYFSTZ,TYLNLTFYUSZFHUH,4,E,X,eE,yY,e,1,0.240256185,y,1,0.032763063,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,12,11,155,9,,,161,exp,ULSLSFZYETEHHZY,UZUYSNHESLYLTZE,6,F,absent,fF,nN,n,0,1.699192465,n,1,0.530061049,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,13,0,156,11,,,162,exp,NHYSUYNLZTLXHTS,YHLLFSNHTETYNZS,5,U,X,uU,yY,u,1,2.200499696,y,1,1.696714095,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,13,1,157,2,,,163,exp,NEZHUTYYEUTLLZF,LFTSYENTYNXUZUL,4,S,X,sS,yY,s,1,0.506320126,y,1,0.097759197,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,13,2,158,8,,,164,exp,LEZFEHLUUHYTYZN,ELYSHNZYEUXTTZL,4,F,X,fF,yY,f,1,1.796221364,y,1,0.664550595,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,13,3,159,5,,,165,exp,USFHNLYFLSXUNYE,NSUZSYELEYTUFFN,4,Z,X,zZ,yY,z,1,1.289276511,y,1,0.148042709,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,13,4,160,6,,,166,exp,HYNFLNHTYEZUEZF,ZFFNSHTTNUEZUYY,5,L,absent,lL,nN,s,0,1.232739725,n,1,0.533492682,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,13,5,161,10,,,167,exp,ESHFYZLXNHULZFS,LHZHTZSFLUFUSNE,5,Y,X,yY,yY,y,1,1.064579492,n,0,1.026672673,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,13,6,162,1,,,168,exp,SFUZFELSYULNZTN,LSSZUHUNXTNZFLF,6,H,X,hH,yY,h,1,0.878926812,y,1,0.162150164,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,13,7,163,5,,,169,exp,LZHNYELZHNUXFTT,LUFTSENZHHZLFNT,5,S,X,sS,yY,s,1,0.62875818,y,1,0.053076228,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
7,global,local,0,13,8,164,6,,,170,exp,UHYNETSNUYTLZHZ,LZYTFZNUTSLNYHH,5,E,absent,eE,nN,f,0,2.627092494,y,0,1.064863033,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,13,9,165,11,,,171,exp,TFZEYSZLFLXSHTH,NZTUZYYNTSSHFFL,4,E,X,eE,yY,y,0,1.403298771,y,1,0.82678495,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,13,10,166,11,,,172,exp,ZFLNHHYFZTXUETU,FEYSYLEUHFUTZLT,4,N,X,nN,yY,n,1,0.950367626,y,1,0.232070837,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,13,11,167,8,,,173,exp,YYZTEHEUUSLLNSN,LZSFULSUNEXYZEN,4,T,X,tT,yY,y,0,1.228315285,y,1,0.111292685,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,14,0,168,9,,,174,exp,TYYUEZSFZTFUSNN,HSUZLUNYYFTHTNZ,5,E,absent,eE,nN,u,0,0.712754101,n,1,0.052612131,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,14,1,169,9,,,175,exp,HSNELHZZNSYUYLU,YULFZSTZYSNHTLU,4,E,absent,eE,nN,f,0,1.032635822,n,1,0.864789167,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,14,2,170,7,,,176,exp,SNEHTZSYTFYUFUE,FTESULNTXSYUHEH,6,Z,X,zZ,yY,y,0,0.936655311,n,0,0.273740399,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,14,3,171,5,,,177,exp,HSNSEYZLUTNTXUH,HLLTHFETNNUSUSZ,6,F,X,fF,yY,f,1,0.780496064,y,1,0.549306302,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,14,4,172,10,,,178,exp,FLUYLZXTSTNNFHZ,TFLESHHULNFTNZZ,4,Y,X,yY,yY,y,1,0.050639685,y,1,0.174229601,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,14,5,173,11,,,179,exp,LNZYSUHTNSXTFHZ,LTSEFUHNULTSHZZ,4,Y,X,yY,yY,y,1,0.329731089,y,1,0.072421867,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,14,6,174,1,,,180,exp,HEHUSTNZTEYFFYN,HENTLYFXTUZEYHZ,5,L,X,lL,yY,y,0,1.579090751,y,1,0.101732479,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,14,7,175,2,,,181,exp,SNTUSETLLYYNEZZ,ZLLFESYYHEXZSTH,4,F,X,fF,yY,l,0,0.636358679,y,1,0.329768859,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,14,8,176,1,,,182,exp,YTZHUFSHNNUZYSE,NSTUZLZNXEEYYHT,6,L,X,lL,yY,l,1,0.437797791,y,1,0.145642205,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,14,9,177,11,,,183,exp,YEUTLTNUSSFXFHN,FHYUZFTTUNSEHSN,5,L,X,lL,yY,l,1,0.475052364,y,1,0.065723461,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,14,10,178,7,,,184,exp,UHFTNHZEFYESTYS,ZTSFLYHXSEEUUTF,5,N,X,nN,yY,n,1,0.5028258,y,1,0.07332007,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,14,11,179,1,,,185,exp,TFYSELNZYNHLHFE,LLEUETXFZZHNYNT,4,U,X,uU,yY,e,0,0.467480763,y,1,0.060170045,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,15,0,180,9,,,186,exp,ZYLZYEFNSSNLFHT,FZNLTUSFTLHNHZY,6,E,absent,eE,nN,e,1,0.751613988,y,0,0.048522113,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,15,1,181,1,,,187,exp,HYETUZYLNFLUFEZ,LHZSNUXYYLHFZFE,4,S,X,sS,yY,y,0,0.373764836,y,1,0.815704299,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
12,global,global,7,15,2,182,11,,,188,exp,LUFHENTEYUXZLNT,ZFTSYFYNUNELLZE,4,H,X,hH,yY,s,0,0.551485792,y,1,0.097224206,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,15,3,183,7,,,189,exp,HYETLZUENFHYTFZ,UEHZSEYXTUNNTHF,5,L,X,lL,yY,s,0,0.525054995,y,1,1.291522137,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,15,4,184,7,,,190,exp,HLNEZFSZSLUYNHE,UZEHSTNZXSYELUL,6,F,X,fF,yY,z,0,0.940342891,y,1,0.09856207,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,15,5,185,2,,,191,exp,SUFZTUSLLEYYENF,NSFHULTNYYXSTUE,4,H,X,hH,yY,h,1,0.684491475,y,1,0.042276697,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,15,6,186,9,,,192,exp,HUZHYZFTTLEEFSL,HZETNHFZLFEUUTL,5,Y,absent,yY,nN,y,1,0.451022989,n,1,0.056216148,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
9,global,local,7,15,7,187,8,,,193,exp,LHTUESFTLZSFEHZ,EFSNSLTHZFXHTEL,4,U,X,uU,yY,u,1,0.405284633,y,1,0.06026386,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
8,global,local,3,15,8,188,7,,,194,exp,SFLSHYLUUZNYNTZ,NYLFEUFXSZZUSTN,5,H,X,hH,yY,e,0,1.331025537,y,1,0.731056011,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
6,local,global,7,15,9,189,5,,,195,exp,ZUZYTUTESFXLHES,ZTSNHUEZEFTUHLS,4,N,X,nN,yY,n,1,0.834267687,y,1,0.074184779,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
2,local,local,3,15,10,190,1,,,196,exp,ZELZFSFNYUTULNT,FNLYYHTLXEZEFZT,6,H,X,hH,yY,y,0,0.841371156,y,1,0.064635634,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
1,local,local,0,15,11,191,0,,,197,exp,HNLTSELFNUSYTHU,HSYNSZUNTLFLFHU,6,Z,absent,zZ,nN,z,1,0.668589122,n,1,0.092067326,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
11,global,global,3,16,0,192,10,,,198,exp,EUNZSFHXEZLUFTN,LHLTYHUUZNZNEEF,5,S,X,sS,yY,z,0,0.560902834,n,0,0.085536912,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
3,local,local,7,16,1,193,2,,,199,exp,UHFYTFSEZHSLULE,FZUNEHLUTEXFLTS,4,N,X,nN,yY,y,0,1.487116299,y,1,0.738978432,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
1,local,local,0,16,2,194,0,,,200,exp,EZNSHTHENTYYLZF,HNLULZEZTEHNFTF,4,U,absent,uU,nN,u,1,0.528985969,n,1,0.075129959,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
5,local,global,3,16,3,195,4,,,201,exp,THZFNEUTXYNFZUH,HLTZYSZNHFUTYFN,6,S,X,sS,yY,s,1,0.517638138,y,1,0.057733216,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
10,global,global,0,16,4,196,9,,,202,exp,SUHLFLZYZETTYHU,LHLUNSEZSHTEYTU,5,F,absent,fF,nN,f,1,1.555771694,y,0,0.303087062,RSVPLG01,0.94,2023-09-12-22:58:04,903,1,Experiment,2023-09-12_16h01.50.141
